ID,Year_Birth,Education,Marital_Status, Income ,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,NumWebPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
6892,1968,Graduation,Divorced,"$61,671.00 ",6/3/14,23,641,7,56,0,10,8,0,1,0,1,0
11004,1893,2n Cycle,Single,"$60,182.00 ",5/17/14,23,8,0,5,7,1,4,0,0,0,0,0
1818,1971,PhD,Together,"$29,732.00 ",3/25/14,23,25,0,8,0,2,9,0,0,0,0,0
9485,1986,PhD,Married,"$45,921.00 ",3/10/14,23,102,9,49,24,2,4,0,0,0,0,0
6646,1984,Graduation,Together,"$16,529.00 ",3/1/14,23,3,0,5,13,1,6,0,0,0,0,0
4248,1960,Master,Single,"$98,777.00 ",2/17/14,23,1000,19,711,125,4,1,0,1,0,0,0
7451,1960,Master,Single,"$98,777.00 ",2/17/14,23,1000,19,711,125,4,1,0,1,0,0,0
7861,1952,Master,Married,"$77,027.00 ",2/5/14,23,820,57,242,45,8,4,0,0,0,0,0
5232,1965,Graduation,Married,"$69,139.00 ",1/27/14,23,86,12,75,33,4,4,0,0,0,0,0
3011,1965,Graduation,Married,"$69,139.00 ",1/27/14,23,86,12,75,33,4,4,0,0,0,0,0
5758,1982,Graduation,Married,"$65,169.00 ",1/14/14,23,1074,0,69,0,10,6,1,0,1,1,1
2173,1952,Graduation,Widow,"$40,049.00 ",10/16/13,23,13,6,7,0,1,6,0,0,0,0,0
10711,1945,Graduation,Married,"$69,755.00 ",10/2/13,23,217,77,373,111,3,1,0,0,0,0,0
8268,1961,PhD,Married,,7/11/13,23,352,0,27,10,6,6,0,0,0,0,0
2782,1961,PhD,Married,"$54,456.00 ",7/11/13,23,352,0,27,10,6,6,0,0,0,0,0
9432,1977,Graduation,Together,"$666,666.00 ",6/2/13,23,9,14,18,8,3,6,0,0,0,0,0
5872,1951,Graduation,Single,"$60,689.00 ",6/1/13,23,240,90,216,63,4,3,0,0,0,0,0
11187,1978,Basic,Single,"$26,487.00 ",5/20/13,23,2,8,10,12,2,5,0,0,0,0,0
2428,1970,Graduation,Married,"$28,164.00 ",5/4/13,23,3,18,26,11,2,7,0,0,0,0,0
1726,1970,Graduation,Single,"$22,585.00 ",3/18/13,23,3,9,15,13,1,9,1,0,0,0,0
1802,1971,Graduation,Married,"$64,795.00 ",1/17/13,23,412,5,119,38,3,2,0,0,0,0,0
1162,1987,PhD,Single,"$42,000.00 ",1/10/13,23,124,83,267,85,5,5,0,0,0,0,0
10643,1987,PhD,Single,"$42,000.00 ",1/10/13,23,124,83,267,85,5,5,0,0,0,0,0
11112,1966,Graduation,Together,"$70,713.00 ",12/3/12,23,736,114,279,82,5,3,0,0,0,0,0
2114,1946,PhD,Single,"$82,800.00 ",11/24/12,23,1006,22,115,59,7,3,0,0,1,1,0
4261,1946,PhD,Single,"$82,800.00 ",11/24/12,23,1006,22,115,59,7,3,0,0,1,1,0
2457,1975,Basic,Married,"$30,801.00 ",10/26/12,23,8,4,5,15,1,7,0,0,0,0,0
2495,1974,Master,Married,"$83,891.00 ",6/20/14,24,217,38,350,111,4,1,0,0,0,0,0
6983,1950,Master,Divorced,"$38,054.00 ",5/1/14,24,23,2,17,2,2,7,0,0,0,0,0
3436,1969,Graduation,Married,"$14,045.00 ",1/26/14,24,11,0,5,2,1,7,0,0,0,0,0
7505,1957,PhD,Married,"$44,155.00 ",1/19/14,24,22,1,9,0,1,4,0,0,0,0,0
4286,1970,PhD,Single,"$57,642.00 ",1/9/14,24,580,6,58,8,7,4,1,0,0,0,0
7224,1977,Graduation,Married,"$31,353.00 ",12/29/13,24,10,0,10,3,1,8,0,0,0,0,0
6215,1977,Graduation,Married,"$31,353.00 ",12/29/13,24,10,0,10,3,1,8,0,0,0,0,0
968,1968,Master,Divorced,"$41,335.00 ",12/26/13,24,112,19,21,16,4,7,0,0,0,0,0
4096,1968,Master,Divorced,"$41,335.00 ",12/26/13,24,112,19,21,16,4,7,0,0,0,0,0
3153,1957,PhD,Single,"$40,737.00 ",12/8/13,24,11,0,4,0,1,8,0,0,0,0,0
6504,1975,2n Cycle,Together,"$19,789.00 ",11/20/13,24,2,5,9,28,2,5,1,0,0,0,0
5329,1949,PhD,Divorced,"$35,946.00 ",9/27/13,24,8,0,3,0,0,5,0,0,0,0,0
1175,1983,Master,Married,"$36,262.00 ",9/20/13,24,88,39,54,64,3,6,1,0,0,0,0
1377,1954,Master,Widow,"$44,551.00 ",8/31/13,24,182,4,33,0,4,7,0,0,0,0,0
4607,1959,Graduation,Together,"$71,367.00 ",8/23/13,24,227,23,389,42,4,2,0,0,0,0,0
4944,1959,Graduation,Together,"$71,367.00 ",8/23/13,24,227,23,389,42,4,2,0,0,0,0,0
9483,1959,Graduation,Together,"$57,957.00 ",8/19/13,24,290,59,177,77,4,3,0,0,0,0,0
1378,1972,2n Cycle,Together,"$50,334.00 ",7/24/13,24,284,16,160,84,7,6,0,0,0,0,0
5991,1949,Master,Married,"$48,150.00 ",6/8/13,24,173,2,39,3,5,7,0,0,0,0,0
2807,1969,Graduation,Married,"$56,796.00 ",2/16/13,24,656,38,161,62,8,7,0,0,0,0,0
1052,1969,Graduation,Married,"$56,796.00 ",2/16/13,24,656,38,161,62,8,7,0,0,0,0,0
9760,1963,PhD,Widow,"$52,278.00 ",1/25/13,24,953,0,71,0,10,8,0,0,0,0,0
7101,1963,PhD,Widow,"$52,278.00 ",1/25/13,24,953,0,71,0,10,8,0,0,0,0,0
9909,1996,2n Cycle,Married,"$7,500.00 ",11/9/12,24,3,18,14,15,3,9,0,0,0,0,0
5907,1952,Master,Married,"$33,444.00 ",11/3/12,24,8,0,8,0,1,8,0,0,0,0,0
793,1973,Graduation,Married,"$20,895.00 ",10/6/12,24,18,3,17,3,2,9,0,0,0,0,0
8832,1976,Master,Together,"$37,509.00 ",9/12/12,24,37,5,56,12,3,7,0,0,0,0,0
2535,1978,Master,Married,"$88,097.00 ",8/18/12,24,163,0,480,0,6,9,0,1,1,1,0
1523,1973,Graduation,Married,"$59,041.00 ",5/7/14,25,69,2,15,2,2,5,0,0,0,0,0
1839,1974,Graduation,Single,"$43,322.00 ",4/21/14,25,56,7,48,10,3,7,0,0,0,0,0
9972,1955,PhD,Together,"$46,015.00 ",4/13/14,25,38,0,2,0,1,7,1,0,0,0,1
2945,1955,PhD,Together,"$46,015.00 ",4/13/14,25,38,0,2,0,1,7,1,0,0,0,1
9291,1959,Master,Married,"$34,242.00 ",3/23/14,25,8,2,4,0,0,5,0,0,0,0,0
2829,1955,Graduation,Married,"$65,210.00 ",3/10/14,25,626,0,70,0,9,6,0,1,0,1,0
8594,1958,PhD,Widow,"$50,520.00 ",1/28/14,25,112,0,6,2,3,6,0,0,0,0,0
1592,1970,Graduation,Married,"$90,765.00 ",1/24/14,25,547,99,812,151,4,1,0,0,1,1,0
4310,1944,Graduation,Married,"$80,589.00 ",1/22/14,25,507,93,520,242,5,1,0,0,0,1,0
6950,1958,Master,Married,"$49,572.00 ",12/15/13,25,35,1,16,0,2,7,0,0,0,0,0
8492,1978,Graduation,Together,"$75,437.00 ",11/9/13,25,795,0,545,95,8,6,0,0,0,1,0
5684,1971,Master,Divorced,"$44,635.00 ",10/11/13,25,56,0,9,0,2,7,0,0,0,0,0
5909,1964,Graduation,Married,"$58,512.00 ",9/19/13,25,895,10,101,13,3,8,0,0,0,0,0
9855,1952,PhD,Single,"$62,000.00 ",8/25/13,25,899,0,101,0,6,4,0,0,0,1,0
975,1956,Graduation,Single,"$54,252.00 ",5/28/13,25,178,4,26,8,4,6,0,0,0,0,0
8754,1974,PhD,Together,"$45,068.00 ",5/16/13,25,14,0,3,0,1,7,0,0,0,0,0
1456,1979,Graduation,Single,"$60,474.00 ",4/1/13,25,265,199,303,234,10,7,0,0,0,0,0
2849,1979,Graduation,Single,"$60,474.00 ",4/1/13,25,265,199,303,234,10,7,0,0,0,0,0
9984,1981,2n Cycle,Married,"$56,337.00 ",3/27/13,25,349,16,144,28,8,8,1,0,0,1,0
5527,1987,Graduation,Together,"$22,434.00 ",2/13/13,25,4,12,11,3,2,8,0,0,0,0,0
5628,1982,Graduation,Together,"$61,416.00 ",2/8/13,25,848,154,323,201,10,6,1,0,0,0,0
7627,1975,Master,Married,"$92,163.00 ",12/12/12,25,817,183,797,106,5,2,0,0,1,1,0
1351,1956,Master,Together,"$58,656.00 ",9/20/12,25,962,12,194,16,7,6,0,0,1,0,0
10629,1973,2n Cycle,Married,,9/14/12,25,25,3,43,17,3,8,0,0,0,0,0
10395,1986,Basic,Single,"$8,940.00 ",8/22/12,25,1,45,3,4,3,8,0,0,0,0,0
6961,1974,Graduation,Married,"$26,751.00 ",5/22/14,26,1,1,5,0,1,8,0,0,0,0,0
10196,1978,Graduation,Married,"$71,427.00 ",3/12/14,26,212,123,177,15,8,4,0,0,0,0,0
6182,1984,Graduation,Together,"$26,646.00 ",2/10/14,26,11,4,20,10,2,6,0,0,0,0,0
10432,1974,Graduation,Divorced,"$19,346.00 ",1/30/14,26,2,0,9,3,1,8,0,0,0,0,0
1542,1975,Graduation,Single,"$56,243.00 ",12/30/13,26,347,0,35,4,4,5,0,0,0,0,0
4220,1970,PhD,Married,"$59,892.00 ",11/2/13,26,73,0,13,0,2,3,0,0,0,0,0
4141,1965,Graduation,Together,"$71,613.00 ",8/21/13,26,426,49,127,111,8,4,0,0,0,0,0
1940,1986,Graduation,Married,"$25,252.00 ",7/12/13,26,1,3,4,2,1,8,0,0,0,0,0
1506,1975,Graduation,Single,"$42,160.00 ",6/28/13,26,48,9,45,3,2,6,0,0,0,0,0
6347,1979,Basic,Single,"$15,862.00 ",6/27/13,26,1,1,4,11,1,8,0,0,0,0,0
1361,1974,Master,Married,"$82,584.00 ",6/4/13,26,1076,68,103,29,3,1,0,1,1,0,0
9422,1989,Graduation,Married,"$38,360.00 ",5/31/13,26,36,2,42,20,2,3,0,0,0,0,0
1081,1957,PhD,Married,"$75,283.00 ",3/27/13,26,733,9,180,12,6,4,0,0,0,0,0
7458,1956,Master,Together,"$34,941.00 ",3/6/13,26,39,2,25,4,3,8,0,0,0,0,0
1012,1952,Graduation,Single,"$61,823.00 ",2/18/13,26,523,7,134,37,8,7,0,0,0,0,0
5453,1956,Master,Married,"$90,226.00 ",9/26/12,26,1083,108,649,253,4,2,0,0,0,1,0
6818,1974,Graduation,Married,"$44,989.00 ",9/12/12,26,98,0,106,49,5,6,0,0,0,0,0
7807,1974,Graduation,Married,"$44,989.00 ",9/12/12,26,98,0,106,49,5,6,0,0,0,0,0
7532,1980,Graduation,Married,"$43,586.00 ",8/30/12,26,99,2,11,4,3,8,0,0,0,0,0
8346,1974,Graduation,Single,"$32,233.00 ",8/19/12,26,138,15,35,25,6,9,1,0,0,0,0
5564,1969,Graduation,Together,"$62,882.00 ",8/9/12,26,509,133,497,78,7,4,0,0,0,0,0
3267,1963,Master,Together,"$57,288.00 ",6/25/14,27,527,0,21,0,8,6,0,1,0,0,0
3091,1981,2n Cycle,Together,"$75,774.00 ",5/2/14,27,340,21,134,258,7,4,0,0,0,0,0
762,1981,2n Cycle,Together,"$75,774.00 ",5/2/14,27,340,21,134,258,7,4,0,0,0,0,0
8029,1988,Master,Single,"$90,247.00 ",4/29/14,27,1184,32,352,21,3,1,0,1,1,1,0
4376,1960,2n Cycle,Single,"$32,218.00 ",2/15/14,27,10,24,15,13,2,7,1,0,0,0,0
10981,1988,Graduation,Married,"$84,219.00 ",2/2/14,27,434,137,400,45,3,1,0,0,0,0,0
486,1988,Graduation,Married,"$84,219.00 ",2/2/14,27,434,137,400,45,3,1,0,0,0,0,0
1158,1966,Graduation,Divorced,"$48,877.00 ",1/5/14,27,102,1,15,2,3,7,0,0,0,0,0
9119,1950,Graduation,Together,"$60,905.00 ",12/5/13,27,208,17,76,36,3,2,0,0,0,0,0
6694,1964,Graduation,Married,"$75,236.00 ",11/25/13,27,438,66,400,12,8,4,0,0,0,0,0
10573,1953,Graduation,Divorced,"$62,551.00 ",11/18/13,27,125,16,98,134,6,3,1,0,0,0,0
10140,1983,PhD,Together,"$70,123.00 ",9/28/13,27,1308,0,396,23,5,3,0,1,0,0,1
2286,1962,Graduation,Single,"$50,785.00 ",9/10/13,27,64,1,21,0,2,6,0,0,0,0,0
8420,1970,2n Cycle,Married,"$15,315.00 ",8/3/13,27,7,4,13,15,2,5,0,0,0,0,0
10065,1970,2n Cycle,Married,"$15,315.00 ",8/3/13,27,7,4,13,15,2,5,0,0,0,0,0
1029,1970,PhD,Together,"$64,413.00 ",8/1/13,27,200,5,44,0,5,5,0,0,0,0,0
4207,1981,PhD,Married,"$87,171.00 ",5/1/13,27,1001,44,107,58,6,2,1,0,1,0,0
10277,1961,Graduation,Single,"$30,081.00 ",2/21/13,27,36,0,2,0,1,7,0,0,0,0,0
4436,1976,Graduation,Single,"$20,180.00 ",2/20/13,27,18,42,24,15,2,7,0,0,0,0,0
2929,1976,Graduation,Single,"$20,180.00 ",2/20/13,27,18,42,24,15,2,7,0,0,0,0,0
6281,1966,Graduation,Divorced,"$55,686.00 ",2/14/13,27,673,0,199,37,6,4,1,0,0,0,0
10390,1959,2n Cycle,Married,"$26,887.00 ",2/10/13,27,6,7,4,3,1,6,0,0,0,0,0
2574,1977,PhD,Married,"$61,996.00 ",1/31/13,27,1050,12,144,0,6,5,0,1,0,1,1
709,1952,Graduation,Divorced,"$51,537.00 ",12/9/12,27,787,20,204,0,2,8,0,0,0,0,0
5955,1962,Graduation,Together,"$72,025.00 ",11/17/12,27,833,33,549,151,4,3,0,0,0,0,0
8486,1971,Master,Together,"$30,538.00 ",10/1/12,27,284,0,52,8,9,10,0,0,0,0,0
10343,1991,2n Cycle,Single,"$61,618.00 ",9/29/12,27,605,91,399,0,3,3,0,0,0,0,0
6652,1965,Graduation,Married,"$77,343.00 ",6/9/14,28,227,151,573,98,3,1,0,0,0,0,0
8746,1989,Graduation,Married,"$75,433.00 ",4/5/14,28,800,0,297,0,2,6,0,1,0,1,0
4686,1962,PhD,Widow,"$82,571.00 ",4/2/14,28,861,31,558,62,6,2,0,0,1,0,0
3551,1954,Master,Together,"$60,033.00 ",3/29/14,28,62,1,57,19,2,2,0,0,0,0,0
4338,1983,Graduation,Single,"$39,062.00 ",3/25/14,28,23,0,9,0,1,4,1,0,0,0,0
4444,1972,Graduation,Married,"$30,023.00 ",3/24/14,28,11,0,16,7,2,8,0,0,0,0,0
498,1970,Graduation,Single,"$30,015.00 ",2/2/14,28,25,0,22,2,1,5,0,0,0,0,0
8230,1980,Graduation,Married,"$33,228.00 ",1/23/14,28,22,2,31,7,2,7,0,0,0,0,0
2826,1967,Graduation,Married,"$22,574.00 ",10/28/13,28,25,0,8,2,2,7,0,0,0,0,0
6222,1967,Graduation,Married,"$22,574.00 ",10/28/13,28,25,0,8,2,2,7,0,0,0,0,0
7352,1957,Graduation,Married,"$55,267.00 ",10/21/13,28,161,28,136,32,3,3,0,0,0,0,0
10928,1958,Graduation,Together,"$66,886.00 ",9/16/13,28,315,4,62,41,7,5,0,0,0,0,0
10736,1971,Graduation,Single,"$72,258.00 ",9/12/13,28,522,0,522,227,6,2,0,0,0,0,0
10163,1984,PhD,Single,"$82,733.00 ",9/10/13,28,712,50,420,65,8,4,0,0,0,0,0
6168,1963,Graduation,Divorced,"$45,146.00 ",7/15/13,28,33,0,5,0,1,4,0,0,0,0,0
4656,1990,2n Cycle,Single,"$51,250.00 ",3/30/13,28,342,32,230,34,10,9,1,0,0,0,0
626,1951,Graduation,Married,"$32,871.00 ",3/9/13,28,22,2,12,0,1,4,0,0,0,0,0
3870,1978,2n Cycle,Together,"$63,855.00 ",2/9/13,28,359,35,314,93,7,4,0,0,0,0,0
6299,1968,PhD,Divorced,"$42,564.00 ",1/2/13,28,324,48,186,39,6,7,1,0,0,0,0
7798,1972,2n Cycle,Together,"$46,344.00 ",12/14/12,28,233,20,57,8,7,7,0,0,0,0,0
9973,1963,Graduation,Married,"$50,437.00 ",10/17/12,28,370,9,92,6,7,7,0,0,0,0,0
4299,1960,Graduation,Together,"$70,971.00 ",9/21/12,28,1001,17,572,93,11,7,0,0,0,0,0
10971,1977,Graduation,Single,"$37,774.00 ",9/3/12,28,173,8,107,7,7,9,1,0,0,0,0
9931,1963,PhD,Married,"$4,023.00 ",6/23/14,29,5,0,1,1,0,19,0,0,0,0,0
6679,1966,Graduation,Single,"$33,279.00 ",6/12/14,29,10,3,3,0,0,3,0,0,0,0,0
5961,1978,Graduation,Married,"$42,693.00 ",6/7/14,29,8,4,20,6,1,5,0,0,0,0,0
6255,1952,Master,Together,"$70,545.00 ",6/3/14,29,138,39,63,55,4,2,0,0,0,0,0
8614,1957,Graduation,Widow,"$65,486.00 ",5/12/14,29,245,19,125,37,4,2,0,0,0,0,0
7828,1981,Master,Together,"$77,882.00 ",4/30/14,29,68,129,396,188,3,1,0,0,0,0,0
1277,1960,Graduation,Together,"$78,468.00 ",4/9/14,29,434,22,388,104,10,4,0,0,0,1,0
3595,1963,Graduation,Together,"$77,226.00 ",2/28/14,29,631,43,239,128,6,3,0,0,0,0,0
5735,1991,Master,Single,"$90,638.00 ",2/13/14,29,1156,120,915,94,3,1,0,0,1,0,0
5350,1991,Master,Single,"$90,638.00 ",2/13/14,29,1156,120,915,94,3,1,0,0,1,0,0
4137,1948,Graduation,Together,"$70,666.00 ",12/6/13,29,398,40,367,119,7,4,0,0,0,0,0
6357,1959,2n Cycle,Divorced,"$59,052.00 ",11/17/13,29,230,35,75,63,7,5,0,0,0,0,0
9316,1952,Basic,Together,"$13,084.00 ",11/2/13,29,2,0,7,3,1,6,0,0,0,0,0
3578,1949,Graduation,Divorced,"$49,160.00 ",10/20/13,29,122,21,43,25,3,6,0,0,0,0,0
153,1953,Graduation,Divorced,"$23,272.00 ",10/17/13,29,19,3,6,4,1,4,0,0,0,0,0
10524,1963,Master,Divorced,"$49,476.00 ",6/20/13,29,386,23,95,54,2,2,0,0,0,0,0
1518,1965,Master,Married,"$62,694.00 ",6/17/13,29,379,6,157,25,9,7,0,0,0,0,0
2036,1973,PhD,Together,"$57,906.00 ",6/11/13,29,243,11,119,10,4,4,0,0,0,0,0
9495,1982,Graduation,Together,"$71,853.00 ",5/8/13,29,358,108,413,141,2,1,0,0,0,0,0
2631,1982,Graduation,Together,"$71,853.00 ",5/8/13,29,358,108,413,141,2,1,0,0,0,0,0
6312,1959,Graduation,Married,"$65,031.00 ",3/17/13,29,258,107,291,84,10,7,0,0,0,0,0
615,1960,Graduation,Together,"$30,507.00 ",3/11/13,29,65,36,74,38,5,7,0,0,0,0,0
4406,1970,Graduation,Together,"$67,419.00 ",1/16/13,29,846,84,352,91,9,5,0,0,0,0,0
10061,1950,Graduation,Married,"$59,462.00 ",1/5/13,29,724,17,143,0,9,7,0,0,0,0,0
10619,1994,Graduation,Single,"$95,529.00 ",12/3/12,29,770,29,890,250,7,3,0,0,1,0,0
4945,1953,Graduation,Widow,"$53,653.00 ",11/7/12,29,815,10,239,28,10,6,0,0,0,0,0
1777,1980,Basic,Married,"$25,965.00 ",9/7/12,29,2,2,11,41,2,8,0,0,0,0,0
4023,1970,Graduation,Married,"$22,979.00 ",9/6/12,29,16,17,19,20,3,8,0,0,0,0,0
7922,1951,PhD,Single,"$64,950.00 ",8/12/12,29,819,0,72,12,11,7,0,1,0,0,0
10699,1985,Graduation,Married,"$44,322.00 ",6/16/14,30,46,0,40,3,3,8,0,0,0,0,0
7516,1983,Graduation,Married,"$30,096.00 ",5/22/14,30,5,3,11,12,2,6,0,0,0,0,0
3129,1983,Graduation,Married,"$30,096.00 ",5/22/14,30,5,3,11,12,2,6,0,0,0,0,0
5121,1977,Graduation,Single,"$56,628.00 ",3/21/14,30,479,5,82,7,7,5,1,0,0,0,0
2186,1977,2n Cycle,Together,"$82,326.00 ",3/10/14,30,938,142,754,159,5,2,0,1,1,1,0
10548,1995,Graduation,Single,"$71,163.00 ",3/9/14,30,283,17,372,138,3,1,0,0,0,0,0
6384,1978,Graduation,Divorced,"$71,022.00 ",2/11/14,30,909,12,278,0,5,8,1,0,0,0,0
2625,1954,2n Cycle,Single,"$42,607.00 ",11/17/13,30,156,29,56,30,3,3,0,0,0,0,0
1676,1975,Graduation,Married,"$43,057.00 ",10/30/13,30,213,2,44,0,4,5,0,0,0,0,0
5534,1975,Master,Married,"$47,808.00 ",10/20/13,30,123,1,26,2,3,7,1,0,0,0,0
6859,1987,Graduation,Single,"$29,236.00 ",10/8/13,30,37,4,24,16,4,9,0,0,0,0,0
271,1969,Graduation,Widow,"$40,590.00 ",10/2/13,30,154,0,50,6,3,6,1,0,0,0,0
7699,1969,Graduation,Widow,"$40,590.00 ",10/2/13,30,154,0,50,6,3,6,1,0,0,0,0
7832,1959,Master,Married,"$77,520.00 ",8/28/13,30,940,44,396,0,8,4,1,0,1,1,0
938,1981,Graduation,Married,"$40,211.00 ",7/30/13,30,51,1,7,2,2,8,1,0,0,0,0
7873,1973,PhD,Together,"$63,516.00 ",7/6/13,30,141,11,114,15,4,5,0,0,0,0,0
9967,1974,Graduation,Divorced,"$53,034.00 ",5/30/13,30,160,15,196,15,6,8,0,0,0,0,0
1087,1975,Master,Together,"$22,669.00 ",5/22/13,30,16,14,36,37,4,9,0,0,0,0,0
8314,1982,Graduation,Married,"$79,908.00 ",4/5/13,30,557,129,761,29,5,2,0,0,1,0,0
3762,1986,PhD,Single,"$69,867.00 ",4/2/13,30,196,0,512,33,3,1,0,0,0,1,0
10383,1966,Graduation,Divorced,"$70,287.00 ",4/2/13,30,295,35,482,121,5,3,0,0,0,0,0
6798,1966,Graduation,Single,"$37,070.00 ",3/20/13,30,231,7,137,4,5,7,0,0,0,0,0
4168,1966,Graduation,Single,"$37,070.00 ",3/20/13,30,231,7,137,4,5,7,0,0,0,0,0
6690,1966,Master,Married,"$38,179.00 ",3/14/13,30,38,4,22,4,3,7,0,0,0,0,0
10602,1983,Graduation,Married,"$39,922.00 ",2/14/13,30,29,12,59,19,3,8,0,0,0,0,0
3220,1983,Graduation,Married,"$39,922.00 ",2/14/13,30,29,12,59,19,3,8,0,0,0,0,0
5424,1983,Graduation,Married,"$39,922.00 ",2/14/13,30,29,12,59,19,3,8,0,0,0,0,0
7488,1963,Master,Single,"$64,191.00 ",1/22/13,30,420,15,186,151,5,3,0,0,0,0,0
5289,1975,2n Cycle,Single,"$41,658.00 ",11/9/12,30,8,4,12,15,1,4,0,0,0,0,0
347,1976,Graduation,Divorced,"$40,780.00 ",9/8/12,30,229,27,71,13,7,9,0,0,0,0,0
5236,1979,Graduation,Together,"$77,568.00 ",8/25/12,30,1230,0,396,232,10,5,0,1,1,1,0
9478,1985,Graduation,Single,"$66,503.00 ",8/14/12,30,91,64,128,65,4,3,0,0,0,0,0
477,1986,Graduation,Married,"$83,512.00 ",6/17/14,31,1060,61,835,80,4,1,1,0,1,1,1
7411,1964,PhD,Married,"$31,686.00 ",6/5/14,31,11,0,5,0,1,6,0,0,0,0,0
3107,1976,Graduation,Together,"$71,322.00 ",5/2/14,31,121,24,124,24,4,2,0,0,0,0,0
7437,1988,Graduation,Single,"$27,938.00 ",4/28/14,31,13,0,8,2,1,3,0,0,0,0,0
255,1951,Graduation,Divorced,"$22,263.00 ",3/30/14,31,17,0,2,0,1,6,0,0,0,0,0
3790,1956,Graduation,Together,"$34,633.00 ",1/23/14,31,8,1,5,0,1,6,0,0,0,0,0
749,1981,Graduation,Together,"$42,162.00 ",11/19/13,31,46,7,59,2,3,6,1,0,0,0,0
1503,1976,PhD,Together,"$162,397.00 ",6/3/13,31,85,1,16,2,0,1,0,0,0,0,0
8650,1978,Graduation,Widow,"$54,162.00 ",3/18/13,31,5,6,10,6,1,4,0,0,0,0,0
607,1955,2n Cycle,Divorced,"$41,769.00 ",2/13/13,31,302,29,131,32,8,8,0,0,0,0,0
1008,1981,PhD,Together,"$44,953.00 ",12/21/12,31,728,17,133,11,7,6,1,0,0,0,0
9396,1978,PhD,Married,"$37,717.00 ",11/23/12,31,9,0,6,4,1,9,0,0,0,0,0
933,1978,PhD,Married,"$37,717.00 ",11/23/12,31,9,0,6,4,1,9,0,0,0,0,0
5710,1970,Graduation,Together,"$40,548.00 ",10/10/12,31,110,0,5,2,2,5,0,1,0,0,0
2882,1975,2n Cycle,Divorced,"$67,893.00 ",10/1/12,31,711,28,142,49,3,8,0,0,0,0,0
2379,1953,Graduation,Single,"$69,267.00 ",9/22/12,31,778,44,499,95,3,7,0,0,0,0,0
5342,1976,Basic,Divorced,"$9,548.00 ",8/8/12,31,0,1,3,10,1,8,0,0,0,0,0
3262,1958,Graduation,Single,"$68,281.00 ",8/7/12,31,995,112,417,42,2,5,0,0,0,0,0
5832,1960,2n Cycle,Together,"$92,556.00 ",4/20/14,32,493,183,352,184,3,0,0,0,0,0,0
5025,1979,Graduation,Single,"$48,526.00 ",12/24/13,32,23,17,23,43,2,3,0,0,0,0,0
569,1991,Graduation,Single,"$90,273.00 ",12/14/13,32,704,129,853,120,5,2,0,1,1,1,0
3102,1981,2n Cycle,Together,"$19,414.00 ",10/16/13,32,2,3,12,3,1,8,0,0,0,0,0
9449,1958,PhD,Single,"$79,761.00 ",10/4/13,32,415,5,124,15,5,3,0,0,0,0,0
8104,1951,PhD,Married,"$53,312.00 ",8/9/13,32,241,0,12,0,5,7,0,0,0,0,0
75,1982,2n Cycle,Together,"$41,039.00 ",7/25/13,32,34,11,137,179,8,8,0,0,0,0,0
6421,1961,Graduation,Together,"$88,347.00 ",7/3/13,32,1050,178,555,77,4,1,0,0,0,1,0
3037,1983,PhD,Married,"$50,150.00 ",6/20/13,32,135,46,92,65,5,5,0,0,0,0,0
4698,1983,PhD,Married,"$50,150.00 ",6/20/13,32,135,46,92,65,5,5,0,0,0,0,0
948,1971,Graduation,Single,"$10,245.00 ",5/15/13,32,4,7,7,6,1,5,0,0,0,0,0
6177,1985,PhD,Married,"$33,454.00 ",5/8/13,32,76,10,56,3,4,8,0,0,0,0,0
3517,1952,Graduation,Single,"$40,887.00 ",5/6/13,32,50,4,44,10,3,9,0,0,0,0,0
3491,1975,Graduation,Together,"$55,914.00 ",4/29/13,32,384,60,364,119,11,7,0,0,0,0,0
7610,1983,Graduation,Together,"$37,292.00 ",4/18/13,32,275,0,86,10,6,8,0,0,0,0,0
4377,1971,Graduation,Married,"$52,914.00 ",1/7/13,32,254,10,44,30,7,7,1,0,0,0,0
9850,1972,2n Cycle,Married,"$24,884.00 ",11/29/12,32,3,6,7,0,0,7,0,0,0,0,0
5544,1970,Graduation,Single,"$67,384.00 ",11/10/12,32,957,40,175,158,7,5,0,1,0,0,0
6497,1960,Graduation,Married,"$51,651.00 ",11/7/12,32,293,6,23,13,6,8,0,0,0,0,0
4543,1980,Graduation,Married,"$82,497.00 ",10/31/12,32,777,129,573,216,2,4,0,0,1,0,0
5117,1963,2n Cycle,Married,"$32,632.00 ",8/2/12,32,63,151,137,153,4,5,0,0,0,0,0
1448,1963,Master,Married,"$33,562.00 ",6/25/14,33,21,12,12,0,2,4,0,0,0,0,0
6887,1967,Graduation,Single,"$79,146.00 ",4/24/14,33,245,16,223,21,8,6,0,0,0,0,0
7500,1967,Graduation,Single,"$79,146.00 ",4/24/14,33,245,16,223,21,8,6,0,0,0,0,0
2724,1981,Master,Single,"$36,143.00 ",3/30/14,33,12,0,1,0,0,3,0,0,0,0,0
2256,1973,Master,Married,"$27,159.00 ",3/29/14,33,17,0,3,0,1,6,0,0,0,0,0
1100,1960,Master,Together,"$41,275.00 ",3/24/14,33,24,4,22,0,3,5,0,0,0,0,0
